Day,Bond A Price,Bond B Price,Bond C Price,Interest Rate,Inflation Rate,GDP Growth,Risk Tolerance,Investment Horizon,Client Goal,Predicted Return A,Predicted Return B,Predicted Return C,Volatility A,Volatility B,Volatility C
463,88.1643224580749,108.80605819999022,129.7656292870945,1.756040945591296,1.203091688968519,2.179396716765385,Medium,Long,Preservation,-0.00426601461591085,0.0014182566202440225,-0.001900839007260167,0.005192011190217554,0.006091614713962656,0.012091002797950383
464,87.84920008805278,107.7086815758242,126.44738687170258,2.1225383872525363,1.6689303767183274,2.2328162782093504,Low,Medium,Preservation,0.0006058768792319165,0.004180927487216076,0.003291126486530163,0.013673253408308689,0.010085535834534356,0.016253422761464496
465,88.23286942964788,107.66998776000129,129.12266218582232,2.15317311364461,1.7421471548324616,2.47579165256393,Low,Medium,Income,-0.0020234382768359663,-0.0010533027772973225,0.0017875444656638337,0.01032756782742333,0.01025136411676083,0.014141801306153787
466,87.24195826517268,108.29571363582761,127.30610271168403,1.8546568541649993,1.7140609047985296,2.637571243174501,High,Short,Growth,-0.0008626860428822807,-0.0016111228713007184,-0.0017697753813151243,0.014764932436139161,0.008594221756249505,0.018276734848341157
467,87.51214056554619,110.69074540155178,127.75024864910797,1.9785102512287431,1.9195864099415183,2.8943956570108815,Medium,Long,Growth,-0.0009843267743035288,0.002961388996834044,-0.00019999529000950557,0.006761234439417651,0.006833963847956299,0.01051207544408666
468,86.71168906463802,110.49243930120062,127.50861037624722,1.812318255027168,1.559258473319209,2.0,Medium,Short,Preservation,-0.0025906248432041815,-0.0017168145239073239,0.0001645744071750296,0.008022305338727845,0.010473341963259688,0.008905475544107814
469,86.5453988920438,110.27890495149018,127.7194709799746,2.062266298641395,1.7019908461688118,2.4490727238070633,High,Short,Income,0.005315675291536322,-0.0025683595550647443,-0.002052799044595492,0.0042271880960466825,0.007751132394841219,0.013200101112366636
470,89.52563218061141,112.17500722747482,127.78952633902146,1.7847447107392063,1.7312287906060293,2.6673052949736302,Low,Long,Income,-0.0020486462947631083,0.0017677591005511306,0.0021726530474892917,0.013861655462114817,0.010279693569534523,0.009875273019331596
471,89.34737540911762,112.76370240116334,128.15681865322566,1.6905059215417284,1.7950481488426901,2.710077186240545,Medium,Medium,Income,-0.0018943918095621634,-0.002455258677753036,0.0030644755070916435,0.01482080495945423,0.009186723418637837,0.011257151435622212
472,90.16954436170471,112.09849939250113,127.84029414964645,2.0321899263075807,1.2786560725460834,2.4145141868875837,Low,Long,Growth,-0.0005298693614575708,-0.0005289282160083871,0.00046832922035207455,0.011358835132741713,0.006944810519092063,0.0154863523870184
473,90.22859464425524,112.80087884165093,130.43329471681955,2.1679153494522194,1.5904189389635672,2.17087773876916,Medium,Short,Growth,0.0015719392627248309,0.0026237698299047068,0.0022216240028602773,0.007552329895919394,0.00814248586938408,0.015850004669715603
474,90.84049294368573,114.05965935433123,129.77447575422136,1.790055404597244,1.3321423199490952,2.0071599423340265,Low,Medium,Preservation,0.0009959341705908183,-0.0002106440058102234,0.0022118818756385198,0.010201043698470743,0.010811430551316371,0.014194679872335686
475,90.21422004929528,113.38367832314414,132.24747115158988,1.9473250352906832,1.6480735238984885,2.2741104373454943,Low,Medium,Growth,-0.0020288744389486122,0.0011647479903954126,0.00042059509668302086,0.01042597985572896,0.011962353025888458,0.011791865075161142
476,90.52097491110815,113.33327288028322,131.0534608312039,1.870555837357247,1.2860303461309222,2.0,Low,Long,Growth,0.002477784395020946,-0.003713634283085912,0.002084795507723197,0.006420412470405371,0.007557943391328284,0.01599718337827401
477,92.17453551822433,114.98190915656143,129.82599778243585,2.0481113997402907,1.5719660087819067,2.7512770860766977,High,Short,Income,0.0010971235288277368,-0.000891420860089651,-0.002209890232723777,0.01525587103502446,0.011206753140507897,0.0135335559916519
478,92.9038401187267,114.2766240980906,132.80102951863165,2.007536975086504,1.4269698245194493,2.6913762157955996,Low,Short,Preservation,0.00028546370104722907,-0.0016592979249809752,-2.8988596077471644e-05,0.010845387105488144,0.004975716507517516,0.009533086713933856
479,91.67229872346036,113.93262277287938,130.85016729021436,1.7525507699269482,1.1941923808471415,2.6927829127952347,High,Long,Preservation,0.0020925765181042267,0.0034667775947553733,-0.002033196314411084,0.01247382768821767,0.01001788972108407,0.016194790779895996
480,92.19352346131139,113.65592031523433,130.45457674775864,2.0855333749281235,1.3588158885623176,2.12410574683768,Medium,Medium,Growth,0.0010025297657878895,0.00048312874203812104,0.0012828496262616495,0.007633500066395281,0.0038995096203278835,0.019039636097064896
481,93.22451032012245,113.5249586210397,128.5359558491962,2.2049109417559083,1.371422435637848,2.0,Low,Short,Growth,-0.002893289555341812,0.0006465757619466049,0.0007929504851867601,0.007795129329010605,0.008016041901880771,0.014551025515429356
482,91.96645929592488,112.7731344057033,123.92322041998887,1.5,1.4390748167911398,2.8090622145263326,High,Long,Preservation,-0.0016325911701710587,4.4817864102110125e-05,0.002062531984225538,0.010619047002657835,0.008023622679999618,0.009425991898820386
483,92.56893521345349,111.61865619044863,123.52101359258181,2.165804838302961,1.6694094235506773,2.565258151996381,Low,Medium,Growth,0.0039520540406051356,0.003484269130698184,-0.0024800137299530677,0.012326504260284978,0.00754437610624781,0.017052755148078323
484,94.92861123780182,111.30574582162315,124.53176279243108,1.7521988351456048,1.3560086827048172,2.9114286703117704,Low,Long,Income,0.0005670595576068415,0.0008323568079384785,0.001705944459931965,0.009783746695762445,0.007597573960900047,0.017631443142069256
485,95.0168907754618,110.30147188723562,124.6272907095536,2.2497272821139203,1.0891041338700453,2.5337754626666147,Medium,Long,Preservation,-0.0013570614584689504,-0.0012942881072544074,-9.236163571915018e-05,0.010555539355468676,0.00758418133344256,0.01927588649905414
486,93.30697567698675,110.0023051228671,121.94060457476066,1.8352065006707332,1.3357006548590817,2.753765670477945,High,Medium,Income,-0.0008241666548051071,-0.003640628877524423,-0.0007703247740492881,0.01103829625420879,0.007424084586761061,0.015029452033446997
487,92.30809546275681,109.53600592976326,123.39522628235528,1.9045070496866632,1.6114745092268523,2.0,High,Long,Growth,0.0014734228924917336,-0.001391587450293648,0.0007964318506105774,0.010890374053989899,0.010264404195913913,0.023508589148013327
488,92.2312294850491,109.05170216777951,124.22237313067095,1.9744443505189158,1.841224470294494,2.538153105753687,High,Medium,Income,0.0025112037707720808,-0.0019034610541645842,0.0007813277013617228,0.012773506802868668,0.007644143631677086,0.019132228207738092
489,91.55810458765963,109.54811982975163,125.16739393254986,2.0299406071469024,1.1349831263724939,2.4520296234650907,High,Long,Growth,0.004865785128839773,0.0033554001597958104,0.002640579532434615,0.012722383489535959,0.013609015795855061,0.014988123318160561
490,90.2299845093782,108.05312894639421,125.66503995519645,1.7402364536036394,1.6353069734268642,2.7818145465004664,High,Long,Growth,-0.0008020382550986012,0.002148380065446896,0.00031808585722719343,0.011397200004551319,0.006047683683237369,0.020324925613946124
491,90.44736842385338,110.08419197890426,124.64047308036481,1.9253714907476873,1.329081007865899,2.749042506259852,Low,Long,Income,-0.0010158705650576193,-0.0015745373252165828,-0.0006240963170725465,0.010177885153625475,0.0091282862695136,0.0113094113877541
492,88.44907990676572,109.26254775443029,126.71883537107286,1.8456064861771029,1.598552349540933,2.531787081817097,Medium,Medium,Income,0.0006075839330544183,0.0035075051210587786,-0.00043617462510171367,0.011450416325168225,0.008405641503099442,0.017002465291698618
493,90.1649753236545,109.29002678750342,125.2632723956575,2.0320305478799594,1.7655762821174439,2.0815757276333113,Low,Short,Income,-0.0017745386561684325,0.0013936695440693767,0.0015250961798816322,0.00975746386989179,0.00783470687617424,0.016169078077603774
494,91.13011473479301,109.39718946681398,126.4577844424663,1.7638040424831365,1.3842632770995638,2.5599352767671335,High,Long,Growth,-0.0003352608860710453,-0.0013665216990068868,0.0006554799027206243,0.00896464644511216,0.00829251114470134,0.014009202997380196
495,90.27985304204918,109.46797589850227,129.91429648231474,1.6540177112460135,1.6799323458352187,2.5049958309270295,Low,Short,Growth,0.0034124369095442286,0.0015859962348813636,-0.0007327518934458268,0.005868568267791976,0.0067786948417381115,0.01931235741020216
496,91.25715100516493,109.5382166999636,131.30309468003387,2.54203770751125,1.3592776952977994,2.4912381256973215,High,Long,Preservation,-0.0006872430942714985,-0.0002043592190888568,0.0005900416498689496,0.006735892651610932,0.007422290091626144,0.018366529358367727
497,91.59928144056994,110.4153370007905,127.72622353894351,1.6719717849758795,1.6184890639472875,2.523581470069561,Low,Medium,Growth,0.0010754016887665988,0.0011868019249051008,-0.0015931987439018603,0.0069353475734714315,0.007418838496244072,0.02457278871076351
498,92.64745669016301,108.68608323068784,126.22096743868289,1.8467724016906044,1.6000250518076804,2.6801841614561606,High,Short,Income,0.000312000509571644,0.00540973239489785,7.059801446716266e-05,0.006503179267629345,0.009440350084903069,0.0047598675714254825
499,92.71935934365165,109.10844593839629,128.61762433019055,2.1141445726532933,1.575057073293702,2.891804627705595,Low,Short,Preservation,0.002964986063131337,-0.002444704860592431,0.000740443384059613,0.014906970224905612,0.008270257368305316,0.017608095256902864
